CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14269,439,1,295.73,1,At Risk
14270,332,1,492.65000000000003,1,At Risk
14271,226,2,219.13,0,Potential Loyalists
14272,74,4,920.81,0,Potential Loyalists
14273,51,4,559.97,0,Potential Loyalists
14274,686,1,256.6,1,At Risk
14275,396,6,1189.3799999999999,1,At Risk
14276,99,7,2102.68,0,Potential Loyalists
14277,15,9,17225.81,3,Loyal Customers
14278,410,1,205.83,1,At Risk
14279,521,2,191.86,1,At Risk
14280,197,1,134.04,0,Potential Loyalists
14281,408,1,245.15,1,At Risk
14282,3,25,7849.66,3,Loyal Customers
14283,463,4,628.4399999999999,1,At Risk
14284,31,3,1299.65,0,Potential Loyalists
14285,21,8,3284.42,0,Potential Loyalists
14286,24,7,8479.76,3,Loyal Customers
14287,8,3,176.63,0,Potential Loyalists
14288,213,1,426.6,0,Potential Loyalists
14289,9,6,911.26,0,Potential Loyalists
14290,11,8,4516.56,3,Loyal Customers
14291,2,23,7904.1,3,Loyal Customers
14292,8,16,9226.25,3,Loyal Customers
14293,3,9,3267.9300000000003,0,Potential Loyalists
14294,407,1,375.34,1,At Risk
14295,40,5,2362.91,0,Potential Loyalists
14296,421,2,456.40000000000003,1,At Risk
14297,18,4,1305.33,0,Potential Loyalists
14298,8,46,29730.420199999626,2,Champions
14299,8,27,14499.49,2,Champions
14300,19,1,43.2,0,Potential Loyalists
14301,117,4,1992.18,0,Potential Loyalists
14302,431,3,742.9000000000001,1,At Risk
14303,407,2,277.94,1,At Risk
14304,223,3,1725.01,0,Potential Loyalists
14305,71,3,1858.96,0,Potential Loyalists
14306,51,6,3151.4,0,Potential Loyalists
14307,89,10,5071.03,3,Loyal Customers
14308,549,2,1147.02,1,At Risk
14309,8,11,3780.81,3,Loyal Customers
14310,433,1,492.1,1,At Risk
14311,243,2,516.45,0,Potential Loyalists
14312,47,11,3090.29,3,Loyal Customers
14314,107,2,229.8,0,Potential Loyalists
14315,45,8,3197.82,0,Potential Loyalists
14316,422,5,1370.34,1,At Risk
14317,65,1,508.58000000000004,0,Potential Loyalists
14318,460,1,158.02,1,At Risk
14319,424,1,494.85,1,At Risk
14320,207,5,1346.75,0,Potential Loyalists
14321,11,7,2218.06,0,Potential Loyalists
14322,429,4,474.1,1,At Risk
14323,115,2,605.0600000000001,0,Potential Loyalists
14324,410,2,701.61,1,At Risk
14325,570,1,245.48000000000002,1,At Risk
14326,242,3,940.98,0,Potential Loyalists
14327,163,6,1894.93,0,Potential Loyalists
14328,438,1,445.05,1,At Risk
14329,17,15,9927.22,3,Loyal Customers
14330,624,1,200.63,1,At Risk
14331,124,2,462.65999999999997,0,Potential Loyalists
14332,23,5,1943.51,0,Potential Loyalists
14333,68,1,415.2,0,Potential Loyalists
14334,17,12,4318.48,3,Loyal Customers
14335,16,2,468.26,0,Potential Loyalists
14336,17,4,1614.91,0,Potential Loyalists
14338,161,3,928.1,0,Potential Loyalists
14339,243,2,620.27,0,Potential Loyalists
14340,219,1,134.7,0,Potential Loyalists
14341,45,18,4467.32,3,Loyal Customers
14342,21,6,918.44,0,Potential Loyalists
14343,421,4,1088.91,1,At Risk
14344,127,20,3333.7000000000003,3,Loyal Customers
14345,39,1,108.97999999999999,0,Potential Loyalists
14346,121,5,2315.75,0,Potential Loyalists
14347,737,1,82.6,1,At Risk
14348,260,1,409.57,0,Potential Loyalists
14349,10,1,133.5,0,Potential Loyalists
14350,274,3,972.03,0,Potential Loyalists
14351,165,1,51.0,0,Potential Loyalists
14352,157,4,1078.96,0,Potential Loyalists
14353,215,3,376.5,0,Potential Loyalists
14354,6,2,163.62,0,Potential Loyalists
14355,366,3,1014.45,1,At Risk
14356,80,2,701.23,0,Potential Loyalists
14357,43,1,225.77,0,Potential Loyalists
14358,389,2,400.06,1,At Risk
14359,19,3,912.18,0,Potential Loyalists
14360,32,4,2128.23,0,Potential Loyalists
14361,579,1,214.70999999999998,1,At Risk
14362,22,1,161.2,0,Potential Loyalists
14363,402,2,227.47000000000003,1,At Risk
14364,109,8,3717.35,0,Potential Loyalists
14365,395,2,634.68,1,At Risk
14366,525,1,136.0,1,At Risk
14367,8,16,9261.52,3,Loyal Customers
14368,320,1,155.0,1,At Risk
14369,642,2,469.13,1,At Risk
14370,451,6,1175.78,1,At Risk
14371,295,1,100.5,1,At Risk
14372,443,2,860.08,1,At Risk
14373,358,1,76.55,1,At Risk
14374,541,1,108.0,1,At Risk
14375,185,3,1132.99,0,Potential Loyalists
14376,683,1,215.46,1,At Risk
14377,191,2,617.05,0,Potential Loyalists
14378,622,1,131.25,1,At Risk
14379,44,4,1268.91,0,Potential Loyalists
14380,682,1,48.96,1,At Risk
14381,52,2,631.34,0,Potential Loyalists
14382,26,2,1246.8,0,Potential Loyalists
14383,38,3,1247.69,0,Potential Loyalists
14384,501,1,58.5,1,At Risk
14385,9,3,202.11,0,Potential Loyalists
14386,297,1,142.4,1,At Risk
14387,33,3,1770.56,0,Potential Loyalists
14388,10,16,6701.0,3,Loyal Customers
14389,65,5,1898.01,0,Potential Loyalists
14390,10,13,6399.83,3,Loyal Customers
14391,577,1,135.6,1,At Risk
14392,432,1,266.4,1,At Risk
14393,218,1,67.95,0,Potential Loyalists
14394,565,1,93.8,1,At Risk
14395,2,20,8208.01,3,Loyal Customers
14396,65,7,2121.93,0,Potential Loyalists
14397,3,19,2612.96,3,Loyal Customers
14398,401,2,707.79,1,At Risk
14399,394,8,2113.16,1,At Risk
14400,149,3,1732.47,0,Potential Loyalists
14401,4,22,6795.9,3,Loyal Customers
14402,652,1,285.6,1,At Risk
14403,130,6,1880.51,0,Potential Loyalists
14404,34,13,2899.11,3,Loyal Customers
14405,387,1,195.0,1,At Risk
14406,119,1,156.75,0,Potential Loyalists
14407,107,6,2157.73,0,Potential Loyalists
14408,11,11,4109.77,3,Loyal Customers
14409,71,9,3756.09,0,Potential Loyalists
14410,92,11,2651.14,3,Loyal Customers
14411,311,1,1063.0,1,At Risk
14412,43,3,1426.19,0,Potential Loyalists
14413,362,4,770.37,1,At Risk
14414,92,8,2399.33,0,Potential Loyalists
14415,1,23,12091.6,3,Loyal Customers
14416,22,2,490.22,0,Potential Loyalists
14417,388,1,604.2,1,At Risk
14418,4,3,1937.25,0,Potential Loyalists
14419,11,7,1260.91,0,Potential Loyalists
14420,99,4,1639.17,0,Potential Loyalists
14421,57,6,2469.37,0,Potential Loyalists
14422,1,19,10271.52,3,Loyal Customers
14423,218,3,916.6099999999999,0,Potential Loyalists
14424,18,1,322.08,0,Potential Loyalists
14425,435,3,661.39,1,At Risk
14426,24,17,11727.94,3,Loyal Customers
14427,50,4,1263.52,0,Potential Loyalists
14428,7,5,1244.83,0,Potential Loyalists
14429,404,1,516.28,1,At Risk
14430,512,3,1220.9,1,At Risk
14431,303,4,2614.2,1,At Risk
14432,10,6,2255.51,0,Potential Loyalists
14433,466,1,289.6,1,At Risk
14434,22,6,1372.8,0,Potential Loyalists
14435,502,1,90.42,1,At Risk
14436,99,2,271.70000000000005,0,Potential Loyalists
14437,366,5,958.84,1,At Risk
14438,306,1,131.9,1,At Risk
14439,320,5,9443.04,3,Loyal Customers
14440,8,13,6638.7300000000005,3,Loyal Customers
14441,1,11,4611.6900000000005,3,Loyal Customers
14442,205,7,5367.0199999999995,0,Potential Loyalists
14443,54,5,2386.47,0,Potential Loyalists
14444,456,1,132.04,1,At Risk
14445,456,1,221.65,1,At Risk
14446,1,5,1241.31,0,Potential Loyalists
14447,19,6,1711.73,0,Potential Loyalists
14448,9,2,375.35,0,Potential Loyalists
14449,19,8,2482.8,0,Potential Loyalists
14450,181,7,1128.44,0,Potential Loyalists
14451,60,12,3308.77,3,Loyal Customers
14452,11,4,665.59,0,Potential Loyalists
14453,190,1,119.93,0,Potential Loyalists
14454,376,5,977.3,1,At Risk
14455,432,4,628.21,1,At Risk
14456,5,9,3062.4,0,Potential Loyalists
14457,311,1,113.64,1,At Risk
14458,381,1,237.42,1,At Risk
14459,155,2,5375.741,0,Potential Loyalists
14460,110,9,1093.5,0,Potential Loyalists
14461,148,13,6713.5,3,Loyal Customers
14462,66,12,2270.01,3,Loyal Customers
14463,98,4,786.5699999999999,0,Potential Loyalists
14464,568,2,111.0,1,At Risk
14465,247,11,3946.03,3,Loyal Customers
14466,29,13,4646.9,3,Loyal Customers
14467,18,12,2220.9900000000002,3,Loyal Customers
14468,734,1,204.24,1,At Risk
14469,416,4,2112.21,1,At Risk
14470,12,3,712.04,0,Potential Loyalists
14471,591,2,400.95,1,At Risk
14472,104,9,2228.22,0,Potential Loyalists
14473,74,2,234.34000000000003,0,Potential Loyalists
14474,46,2,1278.08,0,Potential Loyalists
14475,72,4,1151.15,0,Potential Loyalists
14476,257,1,215.7,0,Potential Loyalists
14477,20,7,1969.6,0,Potential Loyalists
14478,382,4,1276.66,1,At Risk
14479,254,4,1299.11,0,Potential Loyalists
14480,11,4,1299.52,0,Potential Loyalists
14481,165,5,2311.4900000000002,0,Potential Loyalists
14482,18,12,4357.91,3,Loyal Customers
14483,282,2,257.1,1,At Risk
14484,50,4,1070.98,0,Potential Loyalists
14485,39,1,165.75,0,Potential Loyalists
14486,512,2,175.5,1,At Risk
14487,27,7,1453.61,0,Potential Loyalists
14488,68,1,1064.28,0,Potential Loyalists
14489,207,4,1574.93,0,Potential Loyalists
14490,406,2,1273.47,1,At Risk
14491,175,2,468.13,0,Potential Loyalists
14492,430,7,1921.91,1,At Risk
14493,7,10,5130.15,3,Loyal Customers
14494,26,3,401.46,0,Potential Loyalists
14495,51,3,174.8,0,Potential Loyalists
14496,312,7,2668.23,1,At Risk
14497,309,2,697.0600000000001,1,At Risk
14498,43,10,3911.27,3,Loyal Customers
14499,26,7,2138.9700000000003,0,Potential Loyalists
14500,88,3,356.85,0,Potential Loyalists
14501,184,2,251.21,0,Potential Loyalists
14502,20,11,2470.67,3,Loyal Customers
14503,3,6,3543.26,0,Potential Loyalists
14504,47,4,673.26,0,Potential Loyalists
14505,17,19,12001.84,3,Loyal Customers
14506,17,7,3290.67,0,Potential Loyalists
14507,24,11,3284.43,3,Loyal Customers
14508,22,5,874.94,0,Potential Loyalists
14509,534,1,110.95,1,At Risk
14510,376,3,1007.28,1,At Risk
14511,11,5,1314.81,0,Potential Loyalists
14512,188,7,1223.47,0,Potential Loyalists
14513,101,6,788.01,0,Potential Loyalists
14514,61,9,4598.9800000000005,3,Loyal Customers
14515,18,12,3749.2599999999998,3,Loyal Customers
14516,516,1,163.92,1,At Risk
14517,33,2,330.45,0,Potential Loyalists
14518,64,1,174.37,0,Potential Loyalists
14519,684,2,206.09,1,At Risk
14520,2,2,270.6,0,Potential Loyalists
14521,491,1,199.45000000000002,1,At Risk
14522,24,8,1758.6200000000001,0,Potential Loyalists
14523,108,1,241.09,0,Potential Loyalists
14524,32,13,2933.71,3,Loyal Customers
14525,20,17,8240.64,3,Loyal Customers
14526,389,1,262.4,1,At Risk
14527,3,46,27792.3,2,Champions
14528,37,1,364.21999999999997,0,Potential Loyalists
14529,60,3,620.04,0,Potential Loyalists
14530,26,16,6197.4,3,Loyal Customers
14531,480,1,376.34,1,At Risk
14532,236,11,3859.1800000000003,3,Loyal Customers
14533,25,11,3466.37,3,Loyal Customers
14534,3,26,6271.11,3,Loyal Customers
14535,60,9,6030.7300000000005,3,Loyal Customers
14536,260,1,171.8,0,Potential Loyalists
14537,58,2,641.4,0,Potential Loyalists
14538,65,5,1370.8400000000001,0,Potential Loyalists
14539,16,2,537.48,0,Potential Loyalists
14540,10,11,3795.34,3,Loyal Customers
14541,59,14,2499.68,3,Loyal Customers
14542,186,1,103.25,0,Potential Loyalists
14543,29,39,14906.77,2,Champions
14544,24,3,2982.43,0,Potential Loyalists
14545,674,1,349.25,1,At Risk
14546,5,11,5197.9,3,Loyal Customers
14547,4,8,4007.54,0,Potential Loyalists
14548,151,9,2627.49,0,Potential Loyalists
14549,311,4,916.5500000000001,1,At Risk
14550,11,4,1353.31,0,Potential Loyalists
14551,18,7,880.04,0,Potential Loyalists
14552,152,3,511.28000000000003,0,Potential Loyalists
14553,19,9,1841.54,0,Potential Loyalists
14554,10,4,2381.04,0,Potential Loyalists
14555,57,6,2315.63,0,Potential Loyalists
14556,596,3,835.34,1,At Risk
14557,85,1,788.38,0,Potential Loyalists
14558,654,3,655.5,1,At Risk
14559,390,1,75.6,1,At Risk
14560,7,44,6114.03,2,Champions
14561,76,3,1080.76,0,Potential Loyalists
14562,4,26,6729.400000000001,3,Loyal Customers
14563,510,2,679.44,1,At Risk
14564,435,2,2605.62,1,At Risk
14565,96,5,3859.2200000000003,0,Potential Loyalists
14566,111,4,4092.0,0,Potential Loyalists
14567,57,2,1530.3600000000001,0,Potential Loyalists
14568,435,1,919.7,1,At Risk
14569,1,4,598.98,0,Potential Loyalists
14570,281,3,613.75,1,At Risk
14571,425,1,161.65,1,At Risk
14572,3,11,5615.18,3,Loyal Customers
14573,180,13,2621.42,3,Loyal Customers
14574,733,1,143.70000000000002,1,At Risk
14575,488,1,460.71,1,At Risk
14576,372,1,70.80000000000001,1,At Risk
14577,13,7,1374.25,0,Potential Loyalists
14578,3,1,168.63,0,Potential Loyalists
14579,432,1,105.56,1,At Risk
14580,518,1,14.850000000000001,1,At Risk
14581,17,2,433.8,0,Potential Loyalists
14582,41,1,114.11,0,Potential Loyalists
14583,6,8,1781.03,0,Potential Loyalists
14584,169,8,1747.91,0,Potential Loyalists
14585,50,5,1143.27,0,Potential Loyalists
14586,277,1,237.36,1,At Risk
14587,19,9,1601.14,0,Potential Loyalists
14588,578,1,135.39,1,At Risk
14589,372,1,79.5,1,At Risk
14590,425,20,3006.62,3,Loyal Customers
14591,15,4,1447.14,0,Potential Loyalists
14592,35,3,570.46,0,Potential Loyalists
14593,22,12,3712.0099999999998,3,Loyal Customers
14594,7,2,634.83,0,Potential Loyalists
14595,20,8,2164.45,0,Potential Loyalists
14596,627,1,229.47,1,At Risk
14597,11,6,2201.54,0,Potential Loyalists
14598,44,2,384.04,0,Potential Loyalists
14599,390,2,474.54,1,At Risk
14600,306,2,865.1700000000001,1,At Risk
14601,11,1,213.96,0,Potential Loyalists
14602,656,1,205.35999999999999,1,At Risk
14603,275,1,660.0,1,At Risk
14604,633,1,143.85999999999999,1,At Risk
14605,374,4,937.16,1,At Risk
14606,1,46,29730.420199999626,2,Champions
14607,16,22,24137.63,2,Champions
14608,4,11,3352.94,3,Loyal Customers
14609,72,10,1486.2,0,Potential Loyalists
14610,396,2,24.35,1,At Risk
14611,444,2,604.3299999999999,1,At Risk
14612,415,1,877.7,1,At Risk
14613,680,1,76.32000000000001,1,At Risk
14614,386,1,295.13,1,At Risk
14615,394,5,951.76,1,At Risk
14616,243,5,527.78,0,Potential Loyalists
14617,403,2,190.47000000000003,1,At Risk
14618,9,7,1342.32,0,Potential Loyalists
14619,246,2,1291.24,0,Potential Loyalists
14620,206,2,412.78000000000003,0,Potential Loyalists
14621,1,9,3000.57,0,Potential Loyalists
14622,185,1,320.58000000000004,0,Potential Loyalists
14623,32,10,2059.58,0,Potential Loyalists
14624,57,6,814.07,0,Potential Loyalists
14625,196,11,4497.88,3,Loyal Customers
14626,24,11,5410.92,3,Loyal Customers
14627,379,1,462.75,1,At Risk
14628,91,5,1998.0,0,Potential Loyalists
14629,4,2,959.01,0,Potential Loyalists
14630,484,1,338.65,1,At Risk
14631,51,6,2025.69,0,Potential Loyalists
14632,263,1,114.56,0,Potential Loyalists
14633,266,1,344.90000000000003,0,Potential Loyalists
14634,438,4,2124.46,1,At Risk
14635,454,1,215.22,1,At Risk
14636,36,2,609.85,0,Potential Loyalists
14637,677,1,106.67999999999999,1,At Risk
14638,51,1,443.6,0,Potential Loyalists
14639,52,9,4978.96,3,Loyal Customers
14640,24,10,3667.06,3,Loyal Customers
14641,22,1,110.46,0,Potential Loyalists
14642,59,1,96.12,0,Potential Loyalists
14643,170,5,1679.89,0,Potential Loyalists
14644,68,7,2247.72,0,Potential Loyalists
14645,157,3,876.89,0,Potential Loyalists
14646,2,46,29730.420199999626,2,Champions
14647,201,2,519.97,0,Potential Loyalists
14648,416,15,4546.86,3,Loyal Customers
14649,5,9,3775.31,3,Loyal Customers
14650,589,1,62.5,1,At Risk
14651,67,9,2034.1200000000001,0,Potential Loyalists
14652,77,1,114.18,0,Potential Loyalists
14653,1,12,3614.54,3,Loyal Customers
14654,738,1,246.86,1,At Risk
14655,8,7,3878.51,0,Potential Loyalists
14656,169,5,814.65,0,Potential Loyalists
14657,18,6,1460.8700000000001,0,Potential Loyalists
14658,5,2,247.15,0,Potential Loyalists
14659,9,9,2529.93,0,Potential Loyalists
14660,87,2,285.74,0,Potential Loyalists
14661,27,1,107.95,0,Potential Loyalists
14662,29,7,1416.33,0,Potential Loyalists
14663,430,2,490.6,1,At Risk
14664,20,2,637.89,0,Potential Loyalists
14665,61,7,2749.65,0,Potential Loyalists
14666,24,1,195.25,0,Potential Loyalists
14667,11,46,21927.14,2,Champions
14668,445,1,111.63,1,At Risk
14669,242,7,3243.93,0,Potential Loyalists
14670,280,3,602.0,1,At Risk
14671,549,2,1127.45,1,At Risk
14672,235,4,1113.14,0,Potential Loyalists
14673,3,7,3410.81,0,Potential Loyalists
14674,509,1,173.66,1,At Risk
14675,16,2,1066.9,0,Potential Loyalists
14676,31,12,8356.79,3,Loyal Customers
14677,593,1,184.91,1,At Risk
14678,579,1,403.39,1,At Risk
14679,382,3,1289.44,1,At Risk
14680,25,46,29730.420199999626,2,Champions
14681,71,6,875.1500000000001,0,Potential Loyalists
14682,188,6,1514.81,0,Potential Loyalists
14683,588,1,146.56,1,At Risk
14684,26,6,1468.55,0,Potential Loyalists
14685,576,8,4619.79,1,At Risk
14686,414,5,885.83,1,At Risk
14687,107,3,1402.06,0,Potential Loyalists
14688,8,28,7713.57,3,Loyal Customers
14689,209,1,112.8,0,Potential Loyalists
14690,44,4,794.33,0,Potential Loyalists
14691,31,5,2114.33,0,Potential Loyalists
14692,137,12,1745.09,3,Loyal Customers
14693,265,7,1165.36,0,Potential Loyalists
14694,617,1,244.31,1,At Risk
14695,519,3,1620.07,1,At Risk
14696,4,8,2767.9,0,Potential Loyalists
14697,218,2,188.60999999999999,0,Potential Loyalists
14698,2,5,1250.76,0,Potential Loyalists
14699,214,4,702.6,0,Potential Loyalists
14700,32,5,3116.26,0,Potential Loyalists
14701,11,15,4562.09,3,Loyal Customers
14702,1,29,6754.22,3,Loyal Customers
14703,15,1,318.17,0,Potential Loyalists
14704,11,11,1813.57,0,Potential Loyalists
14705,199,1,179.0,0,Potential Loyalists
14706,619,1,390.69,1,At Risk
14707,436,2,139.2,1,At Risk
14708,3,5,2212.2799999999997,0,Potential Loyalists
14709,15,25,8886.33,3,Loyal Customers
14710,14,13,1922.59,3,Loyal Customers
14711,10,11,2868.8,3,Loyal Customers
14712,29,4,1328.0700000000002,0,Potential Loyalists
14713,9,21,5418.87,3,Loyal Customers
14714,24,4,906.24,0,Potential Loyalists
14715,25,8,1840.45,0,Potential Loyalists
14716,43,3,565.45,0,Potential Loyalists
14717,733,1,81.3,1,At Risk
14718,410,1,226.42,1,At Risk
14719,2,5,1602.13,0,Potential Loyalists
14720,6,3,663.81,0,Potential Loyalists
14721,379,1,115.77,1,At Risk
14722,147,3,513.37,0,Potential Loyalists
14723,10,11,2093.06,3,Loyal Customers
14724,590,1,345.25,1,At Risk
14725,25,4,1315.24,0,Potential Loyalists
14726,655,1,124.75,1,At Risk
14727,274,3,467.92999999999995,0,Potential Loyalists
14728,413,1,190.58,1,At Risk
14729,374,3,907.38,1,At Risk
14730,1,8,2005.06,0,Potential Loyalists
14731,47,3,380.02,0,Potential Loyalists
14732,8,19,5517.07,3,Loyal Customers
14733,16,15,16184.97,3,Loyal Customers
14734,426,4,1056.42,1,At Risk
14735,4,46,12240.16,2,Champions
14736,485,2,401.08,1,At Risk
14737,4,4,3554.17,0,Potential Loyalists
14738,43,9,1821.9,0,Potential Loyalists
14739,4,25,12287.5,3,Loyal Customers
14740,197,11,4161.06,3,Loyal Customers
14741,12,7,1897.59,0,Potential Loyalists
14742,435,1,579.85,1,At Risk
14743,593,1,50.48,1,At Risk
14744,16,14,3885.08,3,Loyal Customers
14745,113,12,2571.81,3,Loyal Customers
14746,406,4,593.5,1,At Risk
14747,249,1,328.2,0,Potential Loyalists
14748,29,10,3152.32,3,Loyal Customers
14749,480,1,310.15,1,At Risk
14750,736,1,112.03,1,At Risk
14751,684,2,126.45,1,At Risk
14752,44,1,389.64,0,Potential Loyalists
14753,87,2,869.51,0,Potential Loyalists
14754,45,6,1550.48,0,Potential Loyalists
14755,10,25,9972.550000000001,3,Loyal Customers
14756,15,3,2653.76,0,Potential Loyalists
14757,75,1,420.5,0,Potential Loyalists
14758,145,7,2864.97,0,Potential Loyalists
14759,5,3,1625.97,0,Potential Loyalists
14760,297,1,89.2,1,At Risk
14761,59,3,447.92,0,Potential Loyalists
14762,264,2,417.57,0,Potential Loyalists
14764,47,1,278.3,0,Potential Loyalists
14765,29,3,254.11,0,Potential Loyalists
14766,8,11,6556.13,3,Loyal Customers
14767,474,1,382.81,1,At Risk
14768,17,2,192.60000000000002,0,Potential Loyalists
14769,3,17,15771.88,3,Loyal Customers
14770,232,8,3637.64,0,Potential Loyalists
14771,621,2,594.62,1,At Risk
14772,112,1,139.26,0,Potential Loyalists
14773,593,1,140.55,1,At Risk
14774,529,1,241.45,1,At Risk
14775,58,3,1418.46,0,Potential Loyalists
14776,51,15,3708.3,3,Loyal Customers
14777,404,1,307.56,1,At Risk
14778,127,2,730.86,0,Potential Loyalists
14779,281,3,386.15,1,At Risk
14780,55,2,447.68,0,Potential Loyalists
14782,320,1,200.10000000000002,1,At Risk
14783,659,1,307.3,1,At Risk
14784,26,3,449.93,0,Potential Loyalists
14785,10,2,77.4,0,Potential Loyalists
14786,550,1,90.96,1,At Risk
14787,471,1,110.65,1,At Risk
14788,7,3,1156.32,0,Potential Loyalists
14789,29,1,197.64,0,Potential Loyalists
14790,17,10,2526.62,0,Potential Loyalists
14791,607,1,303.63,1,At Risk
14792,64,1,6.2,0,Potential Loyalists
14793,21,2,625.9,0,Potential Loyalists
14794,3,10,1953.9,0,Potential Loyalists
14795,166,1,131.45000000000002,0,Potential Loyalists
14796,1,27,10889.64,3,Loyal Customers
14797,507,1,300.31,1,At Risk
14798,53,8,724.31,0,Potential Loyalists
14799,51,2,338.15,0,Potential Loyalists
14800,48,17,7774.32,3,Loyal Customers
14801,61,1,193.14,0,Potential Loyalists
14802,438,2,1502.98,1,At Risk
14803,162,3,845.55,0,Potential Loyalists
14804,9,1,353.27,0,Potential Loyalists
14805,15,7,1104.64,0,Potential Loyalists
14806,75,2,303.43,0,Potential Loyalists
14807,391,2,519.29,1,At Risk
14808,40,8,2741.17,0,Potential Loyalists
14809,621,2,686.76,1,At Risk
14810,41,13,2537.02,3,Loyal Customers
14811,387,1,170.5,1,At Risk
14812,599,1,185.8,1,At Risk
14813,370,4,1090.87,1,At Risk
14814,581,1,160.46,1,At Risk
14815,37,2,778.5,0,Potential Loyalists
14816,197,1,271.85,0,Potential Loyalists
14817,200,7,3959.86,0,Potential Loyalists
